title_supplier,artist,title_norm,author_norm,title_ref,author,author_norm_supplier,author_norm_ref,provider,file
VOCÊ DE VOLTA,BANDA SILVIO SANTOS,voce de volta,,VOCÊ DE VOLTA,T-306.926.961-6,banda silvio santos,t-306.926.961-6,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
AQUELAS COISAS,JOÃO GOMES /TARCÍSIO DO ACORDEON,aquelas coisas,,AQUELAS COISAS,T-317.817.145-0,joao gomes /tarcisio do acordeon,t-317.817.145-0,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
SAUDADE,FELIPE ARAÚJO E JOÃO REIS,saudade,,SAUDADE,T-306.509.964-7,felipe araujo e joao reis,t-306.509.964-7,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
SAUDADE,FELIPE ARAÚJO E JOÃO REIS,saudade,,SAUDADE,T-039.751.632-3,felipe araujo e joao reis,t-039.751.632-3,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
SAUDADE,FELIPE ARAÚJO E JOÃO REIS,saudade,,SAUDADE,,felipe araujo e joao reis,,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
SAUDADE,FELIPE ARAÚJO E JOÃO REIS,saudade,,SAUDADE,T-305.264.938-0,felipe araujo e joao reis,t-305.264.938-0,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
DESERTO,MARIANNY ALVES COELHO,deserto,,DESERTO,T-039.611.378-2,marianny alves coelho,t-039.611.378-2,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
MORENA,LEANDRO LOURENÇO SALERNO,morena,,MORENA,,leandro lourenco salerno,,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
MORENA,LEANDRO LOURENÇO SALERNO,morena,,MORENA,T-312.550.698-7,leandro lourenco salerno,t-312.550.698-7,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
ACABOU,RICARDO CHAVES,acabou,,ACABOU,T-039.497.780-0,ricardo chaves,t-039.497.780-0,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
MINHA VIZINHA,MANOEL RODRIGUES,minha vizinha,,MINHA VIZINHA,,manoel rodrigues,,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
OI,LÉO MAGALHÃES,oi,,OI,,leo magalhaes,,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
24 HORAS,LÉO MAGALHÃES,24 horas,,24 HORAS,T-325.559.559-2,leo magalhaes,t-325.559.559-2,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
FOGO,KARIN HILS,fogo,,FOGO,T-323.310.361-8,karin hils,t-323.310.361-8,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
FOGO,KARI HILS,fogo,,FOGO,T-323.310.361-8,kari hils,t-323.310.361-8,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
DOMINGO,NOVA BANDA DO RATINHO,domingo,,DOMINGO,T-307.003.485-0,nova banda do ratinho,t-307.003.485-0,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
DOMINGO,NOVA BANDA DO RATINHO,domingo,,DOMINGO,T-301.991.455-3,nova banda do ratinho,t-301.991.455-3,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
PODEROSA,NATASCHA PIVA,poderosa,,PODEROSA,T-304.309.033-7,natascha piva,t-304.309.033-7,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
VERMELHO,GLORIA GROOVE,vermelho,,VERMELHO,T-313.315.106-7,gloria groove,t-313.315.106-7,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
DEIXE QUEIMAR,HENRIQUE MENDONÇA,deixe queimar,,DEIXE QUEIMAR,T-327.329.814-5,henrique mendonca,t-327.329.814-5,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
SE JOGA,NALDO,se joga,,SE JOGA,T-931.480.187-1,naldo,t-931.480.187-1,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
ME APAIXONEI,MARCOS E BELUTTI,me apaixonei,,ME APAIXONEI,T-305.220.107-3,marcos e belutti,t-305.220.107-3,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
CASA DE CABOCLO,RICK E RENNER,casa de caboclo,,CASA DE CABOCLO,,rick e renner,,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
TETO DE VIDRO,LEANDRO LOURENÇO SALERNO,teto de vidro,,TETO DE VIDRO,T-321.537.364-7,leandro lourenco salerno,t-321.537.364-7,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
FELICIDADE,DJMIRORIZZO,felicidade,,FELICIDADE,,djmirorizzo,,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
DEJA VU,LILI BEY,deja vu,,DÉJÀ VU,T-308.187.765-4,lili bey,t-308.187.765-4,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
LISTEN,LILI BEY,listen,,LISTEN,,lili bey,,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
BRISA,BALÉ PROGRAMA SILVIO SANTOS,brisa,,BRISA,T-315.799.145-8,bale programa silvio santos,t-315.799.145-8,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
BRISA,BALÉ PROGRAMA SILVIO SANTOS,brisa,,BRISA,T-316.180.981-6,bale programa silvio santos,t-316.180.981-6,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
BRISA,BALÉ PROGRAMA SILVIO SANTOS,brisa,,BRISA,T-326.766.166-1,bale programa silvio santos,t-326.766.166-1,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
SÓ VOCÊ,FABIO JUNIOR,so voce,,SO VOCE,T-039.310.698-3,fabio junior,t-039.310.698-3,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
FLY AWAY,ULTRAJE A RIGOR,fly away,,FLY AWAY,T-040.081.805-4,ultraje a rigor,t-040.081.805-4,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
FLY AWAY,ULTRAJE A RIGOR,fly away,,FLY AWAY,T-312.560.962-9,ultraje a rigor,t-312.560.962-9,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
ERA UMA VEZ,LARA E KELL SMITH,era uma vez,,ERA UMA VEZ,,lara e kell smith,,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
ESSE CARA SOU EU,FABIANO JUFFU,esse cara sou eu,,ESSE CARA SOU EU,T-327.279.701-6,fabiano juffu,t-327.279.701-6,SBT Unificado  nov dez 23 e jan fev mar 24,SBT Unificado  nov dez 23 e jan fev mar 24.xlsx
CONDICAO,,condicao,,CONDIÇÃO,,,,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
INVENCIVEL,,invencivel,,INVENCÍVEL,,,,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
ME PERDOA,,me perdoa,,ME PERDOA,,,,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
FELICIDADE,,felicidade,,FELICIDADE,,,,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
CORAGEM,,coragem,,CORAGEM,,,,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
BOROGODO,,borogodo,,BOROGODÓ,,,,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
SOCADONA,,socadona,,SOCADONA,,,,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
LUA,,lua,,LUA,,,,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
SEBASTIANA,,sebastiana,,SEBASTIANA,,,,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
MAGICA,HUGO & GUILHERME,magica,,MÁGICA,T-307.416.503-6,hugo & guilherme,t-307.416.503-6,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
DESAFIO,BELO,desafio,,DESAFIO,T-040.453.293-9,belo,t-040.453.293-9,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
DESAFIO,BELO,desafio,,DESAFIO,T-312.554.786-2,belo,t-312.554.786-2,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
DOMINGO,TERESA CRISTINA,domingo,,DOMINGO,T-307.003.485-0,teresa cristina,t-307.003.485-0,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
DOMINGO,TERESA CRISTINA,domingo,,DOMINGO,T-301.991.455-3,teresa cristina,t-301.991.455-3,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
INTERESSEIRA,LUÍSA SONZA,interesseira,,INTERESSEIRA,T-305.213.987-0,luisa sonza,t-305.213.987-0,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
MACETANDO,LUDMILLA,macetando,,MACETANDO,T-318.000.000-0,ludmilla,t-318.000.000-0,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
MODO AVIAO,LUDMILLA,modo aviao,,MODO AVIÃO,T-327.661.161-7,ludmilla,t-327.661.161-7,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
PERFUME,BELO,perfume,,PERFUME,T-305.215.262-8,belo,t-305.215.262-8,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
SINAIS,LUDMILLA,sinais,,SINAIS,T-039.662.232-4,ludmilla,t-039.662.232-4,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
SOCADONA,LUDMILLA,socadona,,SOCADONA,T-305.217.548-7,ludmilla,t-305.217.548-7,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
SOCADONA,LUDMILLA,socadona,,SOCADONA,,ludmilla,,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
TEU SEGREDO,LUDMILLA,teu segredo,,TEU SEGREDO,T-303.014.148-7,ludmilla,t-303.014.148-7,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
AMERICA,ELENCO,america,,AMERICA,T-039.497.748-0,elenco,t-039.497.748-0,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
COPACABANA,SALOME DA BAHIA,copacabana,,COPACABANA,,salome da bahia,,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
VAMOS FUGIR,GILBERTO GIL,vamos fugir,,VAMOS FUGIR,T-305.415.581-2,gilberto gil,t-305.415.581-2,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
ENCONTRO DAS AGUAS,MAURICIO MATTAR,encontro das aguas,,ENCONTRO DAS AGUAS,T-310.338.194-4,mauricio mattar,t-310.338.194-4,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
GIVE ME LOVE,NEGO JOE,give me love,,GIVE ME LOVE,T-039.634.912-4,nego joe,t-039.634.912-4,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
COPACABANA,REX GILDO,copacabana,,COPACABANA,,rex gildo,,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
CUIDADO,LOBAO,cuidado,,CUIDADO,T-317.794.225-1,lobao,t-317.794.225-1,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
CUIDADO,LOBAO,cuidado,,CUIDADO,,lobao,,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
SEBASTIANA,JACKSON DO PANDEIRO,sebastiana,,SEBASTIANA,,jackson do pandeiro,,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
SUMMERTIME,MICHAEL BOLTON,summertime,,SUMMERTIME,T-317.793.940-7,michael bolton,t-317.793.940-7,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
POR ENQUANTO,ZELIA DUNCAN,por enquanto,,POR ENQUANTO,,zelia duncan,,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
AMIGO,J P MENDONCA,amigo,,AMIGO,,j p mendonca,,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
CAROLINA,SEU JORGE,carolina,,CAROLINA,,seu jorge,,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
DESPEDIDA,ROBERTO CARLOS,despedida,,DESPEDIDA,T-039.497.745-7,roberto carlos,t-039.497.745-7,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
COPACABANA,BARRY MANILOW,copacabana,,COPACABANA,,barry manilow,,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
PODEROSA,THIAGUINHO,poderosa,,PODEROSA,T-304.309.033-7,thiaguinho,t-304.309.033-7,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
BARBIE,REBECCA,barbie,,BARBIE,T-321.330.288-2,rebecca,t-321.330.288-2,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
OGUM,"ZECA PAGODINHO,PEDRO BIAL",ogum,,OGUM,T-302.808.901-8,"zeca pagodinho,pedro bial",t-302.808.901-8,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
VERDADE,ZECA PAGODINHO,verdade,,VERDADE,T-302.003.913-4,zeca pagodinho,t-302.003.913-4,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
MAGICA,,magica,,MÁGICA,T-307.416.503-6,,t-307.416.503-6,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
ACABOU,,acabou,,ACABOU,T-039.497.780-0,,t-039.497.780-0,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
FRIO,,frio,,FRIO,T-313.413.891-9,,t-313.413.891-9,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
BEIJINHO NO OMBRO,,beijinho no ombro,,BEIJINHO NO OMBRO,T-311.569.064-3,,t-311.569.064-3,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
PERFUME,,perfume,,PERFUME,T-305.215.262-8,,t-305.215.262-8,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
ELEANOR RIGBY,,eleanor rigby,,ELEANOR RIGBY,T-316.183.091-3,,t-316.183.091-3,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
FIM DE ANO,,fim de ano,,FIM DE ANO,T-322.186.020-0,,t-322.186.020-0,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
NOBRE VAGABUNDO,,nobre vagabundo,,NOBRE VAGABUNDO,T-300.975.560-2,,t-300.975.560-2,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
ORACAO,,oracao,,ORACAO,T-040.521.423-4,,t-040.521.423-4,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
CONFESSO,,confesso,,CONFESSO,T-324.068.646-4,,t-324.068.646-4,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
EMPURRA EMPURRA,,empurra empurra,,EMPURRA EMPURRA,T-306.800.360-7,,t-306.800.360-7,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
GIGANTE,,gigante,,GIGANTE,GUSTAVO ZUCHOWSKI STROTTMANN,,gustavo zuchowski strottmann,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
MACETANDO,,macetando,,MACETANDO,T-318.000.000-0,,t-318.000.000-0,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
ESSE CARA SOU EU,,esse cara sou eu,,ESSE CARA SOU EU,T-327.279.701-6,,t-327.279.701-6,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
SEM FILTRO,,sem filtro,,SEM FILTRO,T-335.572.263-9,,t-335.572.263-9,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
DANCA DO POMBO,,danca do pombo,,DANÇA DO POMBO,T-315.906.851-2,,t-315.906.851-2,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
CARCARA,,carcara,,CARCARA,T-040.347.911-7,,t-040.347.911-7,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
CARCARA,,carcara,,CARCARÁ,T-308.468.519-4,,t-308.468.519-4,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
PSIU,,psiu,,PSIU,T-335.821.334-6,,t-335.821.334-6,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
SONO,,sono,,SONO,T-039.941.559-8,,t-039.941.559-8,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
DESAFIO,,desafio,,DESAFIO,T-040.453.293-9,,t-040.453.293-9,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
DESAFIO,,desafio,,DESAFIO,T-312.554.786-2,,t-312.554.786-2,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
DOMINGO,,domingo,,DOMINGO,T-307.003.485-0,,t-307.003.485-0,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
DOMINGO,,domingo,,DOMINGO,T-301.991.455-3,,t-301.991.455-3,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
INTERESSEIRA,,interesseira,,INTERESSEIRA,T-305.213.987-0,,t-305.213.987-0,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
MODO AVIAO,,modo aviao,,MODO AVIÃO,T-327.661.161-7,,t-327.661.161-7,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
SINAIS,,sinais,,SINAIS,T-039.662.232-4,,t-039.662.232-4,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
TEU SEGREDO,,teu segredo,,TEU SEGREDO,T-303.014.148-7,,t-303.014.148-7,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
ACABOU,CONVIDADOS,acabou,,ACABOU,T-039.497.780-0,convidados,t-039.497.780-0,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
DANCA DO POMBO,MC FAISCA,danca do pombo,,DANÇA DO POMBO,T-315.906.851-2,mc faisca,t-315.906.851-2,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
PRIMAVERA,LUCIO MAURO E FILHOS,primavera,,PRIMAVERA,T-330.191.323-1,lucio mauro e filhos,t-330.191.323-1,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
PRIMAVERA,LUCIO MAURO E FILHOS,primavera,,PRIMAVERA,T-040.160.962-8,lucio mauro e filhos,t-040.160.962-8,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
VENDAVAL,MAJUR,vendaval,,VENDAVAL,,majur,,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
LEMBRANCAS,RESTART,lembrancas,,LEMBRANÇAS,T-317.793.983-8,restart,t-317.793.983-8,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
LEMBRANCAS,RESTART,lembrancas,,LEMBRANÇAS,T-322.628.585-0,restart,t-322.628.585-0,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
RECOMECAR,RESTART,recomecar,,RECOMECAR,T-039.311.437-8,restart,t-039.311.437-8,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
RECOMECAR,RESTART,recomecar,,RECOMEÇAR,T-308.840.890-2,restart,t-308.840.890-2,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
RECOMECAR,RESTART,recomecar,,RECOMEÇAR,T-316.010.042-1,restart,t-316.010.042-1,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
RECOMECAR,RESTART,recomecar,,RECOMEÇAR,,restart,,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
DESAFIO,XANDDY HARMONIA,desafio,,DESAFIO,T-040.453.293-9,xanddy harmonia,t-040.453.293-9,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
DESAFIO,XANDDY HARMONIA,desafio,,DESAFIO,T-312.554.786-2,xanddy harmonia,t-312.554.786-2,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
SOCADONA,"LUDMILLA,MARIAH ANGELIQ,MR. VEGAS,TOPO LA MASKARA",socadona,,SOCADONA,T-305.217.548-7,"ludmilla,mariah angeliq,mr. vegas,topo la maskara",t-305.217.548-7,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
SOCADONA,"LUDMILLA,MARIAH ANGELIQ,MR. VEGAS,TOPO LA MASKARA",socadona,,SOCADONA,,"ludmilla,mariah angeliq,mr. vegas,topo la maskara",,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
THE GIRLS,BLACKPINK,the girls,,THE GIRLS,,blackpink,,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
DESAFIO,HARMONIA DO SAMBA,desafio,,DESAFIO,T-040.453.293-9,harmonia do samba,t-040.453.293-9,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
DESAFIO,HARMONIA DO SAMBA,desafio,,DESAFIO,T-312.554.786-2,harmonia do samba,t-312.554.786-2,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
MARIA,BLONDIE,maria,,MARIA,T-307.006.304-2,blondie,t-307.006.304-2,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
MARIA,BLONDIE,maria,,MARIA,T-311.953.638-4,blondie,t-311.953.638-4,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
BAILE DE FAVELA,CACAU PROTASIO,baile de favela,,BAILE DE FAVELA,T-303.383.693-6,cacau protasio,t-303.383.693-6,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
ELA,SORRISO MAROTO,ela,,ELA,T-322.696.235-8,sorriso maroto,t-322.696.235-8,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
SO VOCE,FABIO JR,so voce,,SO VOCE,T-039.310.698-3,fabio jr,t-039.310.698-3,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
LISTEN,BEYONCÉ,listen,,LISTEN,,beyonce,,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
BOM DIA,"FEYJÃO,NATIRUTS",bom dia,,BOM DIA,T-039.479.823-2,"feyjao,natiruts",t-039.479.823-2,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
BOM DIA,"FEYJÃO,NATIRUTS",bom dia,,BOM DIA,T-325.754.252-8,"feyjao,natiruts",t-325.754.252-8,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
BOM DIA,"FEYJÃO,NATIRUTS",bom dia,,BOM DIA,T-307.418.982-1,"feyjao,natiruts",t-307.418.982-1,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
BOM DIA,"FEYJÃO,NATIRUTS",bom dia,,BOM DIA,T-308.118.451-8,"feyjao,natiruts",t-308.118.451-8,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
BOM DIA,"FEYJÃO,NATIRUTS",bom dia,,BOM DIA,T-308.505.756-9,"feyjao,natiruts",t-308.505.756-9,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
GIRASSOL,TONI GARRIDO,girassol,,GIRASSOL,T-335.572.256-0,toni garrido,t-335.572.256-0,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
ME PERDOA,"FERRUGEM,IZA",me perdoa,,ME PERDOA,,"ferrugem,iza",,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
GRATIDAO,L7NNON,gratidao,,GRATIDÃO,T-305.217.523-8,l7nnon,t-305.217.523-8,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
MORENA,NAMORADO PIPOCA,morena,,MORENA,,namorado pipoca,,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
MORENA,NAMORADO PIPOCA,morena,,MORENA,T-312.550.698-7,namorado pipoca,t-312.550.698-7,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
TRAVESSIA,MILTON NASCIMENTO E PEDRO BIAL,travessia,,TRAVESSIA,T-313.642.509-3,milton nascimento e pedro bial,t-313.642.509-3,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
SOU EU,LUDMILLA,sou eu,,SOU EU,T-042.615.532-9,ludmilla,t-042.615.532-9,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
PEGANDO FOGO,MARCUS MAJELLA,pegando fogo,,PEGANDO FOGO,T-305.213.998-3,marcus majella,t-305.213.998-3,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
PSICOSE,ECLIPSE SOUL,psicose,,PSICOSE,T-312.553.380-0,eclipse soul,t-312.553.380-0,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
TEMPORAL,LUCIO MAURO E FILHOS,temporal,,TEMPORAL,T-307.003.180-6,lucio mauro e filhos,t-307.003.180-6,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
UTOPIA,MARCIO ART,utopia,,UTOPIA,T-040.522.248-1,marcio art,t-040.522.248-1,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
UTOPIA,MARCIO ART,utopia,,UTOPIA,T-329.283.611-0,marcio art,t-329.283.611-0,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
SEM FILTRO,IZA,sem filtro,,SEM FILTRO,T-335.572.263-9,iza,t-335.572.263-9,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
CRIA,MARIA RITA,cria,,CRIA,T-317.733.193-6,maria rita,t-317.733.193-6,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
OPENING,BRUCE BRUBAKE,opening,,OPENING,,bruce brubake,,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
BANDIDA,"PABLLO VITTAR,POCAH",bandida,,BANDIDA,,"pabllo vittar,pocah",,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
BANDIDA,"PABLLO VITTAR,POCAH",bandida,,BANDIDA,T-313.263.400-1,"pabllo vittar,pocah",t-313.263.400-1,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
BAILE DE FAVELA,MC JOAO,baile de favela,,BAILE DE FAVELA,T-303.383.693-6,mc joao,t-303.383.693-6,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
FRIO,FILHOS DA BAHIA,frio,,FRIO,T-313.413.891-9,filhos da bahia,t-313.413.891-9,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
DESERTO,PADRE MARCELO ROSSI,deserto,,DESERTO,T-039.611.378-2,padre marcelo rossi,t-039.611.378-2,Globo Unificado nov dez2023,Globo Unificado nov dez2023.xlsx
